id,team,player,MIN,FGM-A,3PM-A,FTM-A,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
400278584,Indiana Pacers,Gerald Green,2,0-0,0-0,2-2,0,0,0,0,0,0,0,0,-2,2
400278598,Toronto Raptors,Amir Johnson,39,9-11,0-0,1-2,4,5,9,1,0,0,2,6,-6,19
400278598,Toronto Raptors,Andrea Bargnani,33,4-14,1-3,2-2,1,6,7,3,0,2,2,2,-7,11
400278598,Toronto Raptors,Kyle Lowry,36,4-7,2-4,0-0,2,8,10,10,5,0,6,5,-12,10
400278598,Toronto Raptors,DeMar DeRozan,46,6-21,0-0,6-8,0,3,3,9,0,1,2,6,-5,18
400278598,Toronto Raptors,Landry Fields,48,7-13,0-2,1-1,2,5,7,4,4,0,0,5,0,15
400278598,Toronto Raptors,Terrence Ross,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-6,0
400278598,Toronto Raptors,Jonas Valanciunas,11,2-5,0-0,0-0,3,2,5,0,0,0,2,1,-4,4
400278598,Toronto Raptors,John Lucas III,18,6-9,4-5,0-0,0,0,0,0,0,0,0,1,+3,16
400278598,Toronto Raptors,Alan Anderson,29,8-20,1-8,4-5,1,0,1,1,0,0,2,0,-3,21
400278598,Toronto Raptors,Quincy Acy,,,,,,,,,,,,,,
400278598,Toronto Raptors,Rudy Gay,,,,,,,,,,,,,,
400278598,Toronto Raptors,Aaron Gray,,,,,,,,,,,,,,
400278598,Toronto Raptors,Sebastian Telfair,,,,,,,,,,,,,,
400278615,Toronto Raptors,Rudy Gay,36,10-22,1-6,5-5,0,5,5,1,4,1,6,4,+9,26
400278615,Toronto Raptors,Andrea Bargnani,36,8-18,5-7,5-6,3,4,7,0,0,1,0,2,+8,26
400278615,Toronto Raptors,Jonas Valanciunas,16,1-7,0-0,1-2,2,3,5,0,0,0,0,4,+9,3
400278615,Toronto Raptors,Kyle Lowry,33,2-9,1-5,6-7,2,9,11,9,2,1,2,5,+9,11
400278615,Toronto Raptors,DeMar DeRozan,39,6-13,0-2,3-3,0,1,1,4,0,0,3,3,-6,15
400278615,Toronto Raptors,Amir Johnson,32,10-10,0-0,3-7,12,3,15,0,0,2,1,4,-13,23
400278615,Toronto Raptors,Terrence Ross,8,0-4,0-1,0-0,0,0,0,0,0,0,0,1,-7,0
400278615,Toronto Raptors,Aaron Gray,4,0-0,0-0,1-2,0,0,0,0,0,0,0,0,-5,1
400278615,Toronto Raptors,John Lucas III,15,1-4,0-3,2-2,0,1,1,1,0,0,1,1,-16,4
400278615,Toronto Raptors,Alan Anderson,13,3-6,2-2,1-1,0,1,1,0,0,0,0,1,-10,9
400278615,Toronto Raptors,Landry Fields,7,0-1,0-0,0-0,0,1,1,1,0,0,0,1,-13,0
400278615,Toronto Raptors,Linas Kleiza,,,,,,,,,,,,,,
400278615,Toronto Raptors,Sebastian Telfair,,,,,,,,,,,,,,
400278630,Toronto Raptors,Rudy Gay,23,2-7,0-2,1-1,0,5,5,2,0,2,2,2,+11,5
400278630,Toronto Raptors,Andrea Bargnani,24,4-10,1-2,0-0,0,5,5,1,1,0,0,1,+7,9
400278630,Toronto Raptors,Jonas Valanciunas,20,3-5,0-0,4-5,0,3,3,0,1,2,2,3,+3,10
400278630,Toronto Raptors,Kyle Lowry,21,2-3,1-2,0-0,0,2,2,4,2,0,0,2,+5,5
400278630,Toronto Raptors,DeMar DeRozan,30,7-13,0-1,1-2,2,4,6,4,1,0,5,1,+17,15
400278630,Toronto Raptors,Amir Johnson,28,5-8,0-0,4-4,3,3,6,1,1,0,2,3,+24,14
400278630,Toronto Raptors,Terrence Ross,21,3-7,2-3,2-2,1,3,4,2,0,0,4,2,+17,10
400278630,Toronto Raptors,Sebastian Telfair,27,5-12,3-9,0-0,0,2,2,7,4,0,2,3,+22,13
400278630,Toronto Raptors,John Lucas III,6,1-1,1-1,0-0,0,1,1,1,0,0,0,0,0,3
400278630,Toronto Raptors,Alan Anderson,25,3-6,3-3,1-1,1,3,4,0,0,0,4,0,+16,10
400278630,Toronto Raptors,Landry Fields,15,2-5,0-1,0-0,0,2,2,2,1,0,0,0,+13,4
400278630,Toronto Raptors,Mickael Pietrus,,,,,,,,,,,,,,
400278630,Toronto Raptors,Aaron Gray,,,,,,,,,,,,,,
400278645,Toronto Raptors,Rudy Gay,41,7-26,2-7,1-2,0,7,7,4,3,2,6,4,-2,17
400278645,Toronto Raptors,Andrea Bargnani,9,1-1,0-0,0-0,0,2,2,0,0,0,1,0,+5,2
400278645,Toronto Raptors,Jonas Valanciunas,17,6-8,0-0,0-0,2,4,6,0,0,1,1,4,+4,12
400278645,Toronto Raptors,Kyle Lowry,35,5-8,3-5,2-3,0,4,4,10,0,1,3,4,+2,15
400278645,Toronto Raptors,DeMar DeRozan,44,12-18,0-0,4-4,0,5,5,5,1,0,0,1,0,28
400278645,Toronto Raptors,Amir Johnson,28,4-4,0-0,0-0,0,2,2,1,1,2,2,6,+5,8
400278645,Toronto Raptors,Aaron Gray,15,0-1,0-0,0-0,3,3,6,3,0,0,0,2,-8,0
400278645,Toronto Raptors,Sebastian Telfair,5,0-2,0-2,0-0,0,1,1,1,0,0,1,0,-4,0
400278645,Toronto Raptors,John Lucas III,18,5-7,1-3,0-0,0,2,2,3,0,0,2,2,-6,11
400278645,Toronto Raptors,Alan Anderson,29,6-14,2-5,3-5,1,4,5,1,2,0,1,4,-3,17
400278645,Toronto Raptors,Landry Fields,24,2-4,0-0,2-2,1,2,3,4,1,0,0,0,-3,6
400278645,Toronto Raptors,Terrence Ross,,,,,,,,,,,,,,
400278645,Toronto Raptors,Linas Kleiza,,,,,,,,,,,,,,
400278656,Cleveland Cavaliers,Tristan Thompson,30,5-12,0-0,1-2,4,6,10,2,0,0,1,4,-3,11
400278656,Cleveland Cavaliers,Alonzo Gee,28,1-6,0-1,2-2,0,3,3,1,2,0,0,3,-9,4
400278656,Cleveland Cavaliers,Tyler Zeller,25,3-7,0-0,2-2,2,6,8,2,0,1,3,5,+2,8
400278656,Cleveland Cavaliers,Kyrie Irving,25,4-8,1-5,3-5,0,4,4,4,1,0,2,3,-4,12
400278656,Cleveland Cavaliers,Dion Waiters,29,7-17,2-4,5-9,1,3,4,2,0,0,1,0,+4,21
400278656,Cleveland Cavaliers,Marreese Speights,16,5-10,0-0,1-2,0,2,2,0,1,1,0,4,-9,11
400278656,Cleveland Cavaliers,Luke Walton,18,1-3,0-1,1-2,2,2,4,4,0,0,3,2,-1,3
400278656,Cleveland Cavaliers,Shaun Livingston,23,2-6,0-0,0-0,1,1,2,2,0,0,0,2,0,4
400278656,Cleveland Cavaliers,C.J. Miles,26,5-11,4-8,1-2,0,5,5,0,1,0,3,5,+8,15
400278656,Cleveland Cavaliers,Wayne Ellington,19,3-6,0-2,1-1,0,3,3,3,1,0,0,1,-8,7
400278656,Cleveland Cavaliers,Kevin Jones,,,,,,,,,,,,,,
400278656,Cleveland Cavaliers,Omri Casspi,,,,,,,,,,,,,,
400278656,Cleveland Cavaliers,Daniel Gibson,,,,,,,,,,,,,,
400278689,Charlotte Bobcats,Josh McRoberts,38,4-9,0-2,2-3,2,7,9,3,3,2,2,2,-11,10
400278689,Charlotte Bobcats,Michael Kidd-Gilchrist,28,2-12,0-0,0-2,2,1,3,0,2,0,2,4,-14,4
400278689,Charlotte Bobcats,Bismack Biyombo,23,1-3,0-0,2-2,4,1,5,1,2,1,1,1,-3,4
400278689,Charlotte Bobcats,Kemba Walker,41,5-17,2-8,8-12,1,3,4,5,3,0,3,3,-9,20
400278689,Charlotte Bobcats,Gerald Henderson,43,8-17,1-2,5-6,2,5,7,2,3,0,1,2,-6,22
400278689,Charlotte Bobcats,Jeff Adrien,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,+1,0
400278689,Charlotte Bobcats,Jeff Taylor,25,2-3,1-1,3-4,2,2,4,0,0,0,2,2,-6,8
400278689,Charlotte Bobcats,Byron Mullens,8,0-1,0-0,0-0,1,0,1,0,1,0,0,2,-5,0
400278689,Charlotte Bobcats,Jannero Pargo,5,0-2,0-2,0-0,0,0,0,2,0,0,1,0,+1,0
400278689,Charlotte Bobcats,Reggie Williams,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-6,0
400278689,Charlotte Bobcats,Ben Gordon,26,4-16,2-7,0-0,1,1,2,1,0,0,1,1,-12,10
400278689,Charlotte Bobcats,Tyrus Thomas,,,,,,,,,,,,,,
400278689,Charlotte Bobcats,Brendan Haywood,,,,,,,,,,,,,,
400278705,Miami Heat,Udonis Haslem,18,1-1,0-0,0-0,1,0,1,2,0,0,0,1,+1,2
400278705,Miami Heat,LeBron James,34,6-12,2-6,8-11,1,11,12,8,2,0,3,1,+10,22
400278705,Miami Heat,Chris Bosh,29,7-10,2-3,2-4,0,2,2,0,2,0,1,0,+14,18
400278705,Miami Heat,Mario Chalmers,25,0-5,0-3,1-1,0,2,2,7,0,0,2,2,+1,1
400278705,Miami Heat,Dwyane Wade,35,10-15,0-0,4-6,0,3,3,8,1,0,2,3,+30,24
400278705,Miami Heat,Rashard Lewis,4,0-2,0-0,0-0,0,0,0,0,0,0,0,0,-7,0
400278705,Miami Heat,Chris Andersen,16,3-3,0-0,1-1,0,1,1,0,0,1,0,1,+10,7
400278705,Miami Heat,James Jones,4,1-2,0-1,0-0,0,0,0,0,0,0,0,1,-7,2
400278705,Miami Heat,Mike Miller,4,0-0,0-0,0-0,0,0,0,1,0,0,1,2,-7,0
400278705,Miami Heat,Shane Battier,24,2-4,2-3,0-0,0,1,1,2,1,1,1,1,+26,6
400278705,Miami Heat,Joel Anthony,4,0-0,0-0,0-0,0,1,1,0,0,0,0,1,-7,0
400278705,Miami Heat,Norris Cole,19,2-3,0-0,2-4,0,1,1,2,1,0,0,0,+4,6
400278705,Miami Heat,Ray Allen,25,7-10,4-6,2-2,0,2,2,1,1,0,2,1,+17,20
400278728,Toronto Raptors,Amir Johnson,36,3-8,0-0,2-2,4,6,10,2,2,4,1,6,-2,8
400278728,Toronto Raptors,Rudy Gay,40,8-18,2-5,7-7,1,7,8,3,0,2,4,3,-5,25
400278728,Toronto Raptors,Jonas Valanciunas,31,6-11,0-0,6-6,1,7,8,2,2,2,1,5,+8,18
400278728,Toronto Raptors,Kyle Lowry,38,6-13,1-6,5-5,4,3,7,5,1,1,5,3,+2,18
400278728,Toronto Raptors,DeMar DeRozan,40,7-12,1-2,4-4,1,2,3,2,0,0,2,2,-3,19
400278728,Toronto Raptors,Terrence Ross,17,2-5,0-1,0-0,2,0,2,0,1,0,0,1,-3,4
400278728,Toronto Raptors,Mickael Pietrus,3,0-1,0-1,0-0,0,2,2,0,0,0,0,3,-2,0
400278728,Toronto Raptors,John Lucas III,6,0-3,0-3,0-0,0,0,0,0,0,0,1,1,-9,0
400278728,Toronto Raptors,Sebastian Telfair,5,1-4,1-3,0-0,0,0,0,0,0,0,0,0,-1,3
400278728,Toronto Raptors,Alan Anderson,12,1-3,0-1,2-2,0,1,1,3,0,0,1,1,-11,4
400278728,Toronto Raptors,Landry Fields,12,1-5,0-0,0-0,2,2,4,1,1,0,1,2,-6,2
400278728,Toronto Raptors,Linas Kleiza,,,,,,,,,,,,,,
400278728,Toronto Raptors,Aaron Gray,,,,,,,,,,,,,,
400278777,Atlanta Hawks,Anthony Tolliver,26,2-4,1-3,2-2,0,1,1,1,0,0,0,3,+12,7
400278777,Atlanta Hawks,Josh Smith,31,7-16,2-2,3-5,3,0,3,1,3,0,2,3,-1,19
400278777,Atlanta Hawks,Al Horford,36,10-18,0-0,6-6,1,11,12,1,1,0,1,2,+15,26
400278777,Atlanta Hawks,Jeff Teague,35,9-15,3-4,3-3,0,4,4,13,1,0,1,2,+17,24
400278777,Atlanta Hawks,Kyle Korver,23,3-9,2-6,0-0,0,3,3,1,2,0,2,2,-4,8
400278777,Atlanta Hawks,Ivan Johnson,34,4-5,0-1,1-2,4,2,6,4,1,0,0,4,+30,9
400278777,Atlanta Hawks,Mike Scott,4,0-2,0-0,0-0,0,2,2,0,0,0,0,1,+1,0
400278777,Atlanta Hawks,Johan Petro,7,0-1,0-0,2-2,0,3,3,1,1,0,0,1,+5,2
400278777,Atlanta Hawks,Shelvin Mack,13,1-3,1-2,0-0,0,1,1,3,1,0,3,2,+2,3
400278777,Atlanta Hawks,John Jenkins,11,4-4,1-1,0-0,0,3,3,2,0,0,1,0,-2,9
400278777,Atlanta Hawks,DeShawn Stevenson,21,0-4,0-2,0-0,0,2,2,0,1,0,1,1,+22,0
400278777,Atlanta Hawks,Dahntay Jones,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400278777,Atlanta Hawks,Devin Harris,,,,,,,,,,,,,,
400278797,Toronto Raptors,Amir Johnson,38,9-11,0-0,2-2,2,6,8,2,0,2,0,2,+27,20
400278797,Toronto Raptors,Rudy Gay,26,7-14,3-4,4-6,1,3,4,4,0,0,1,0,+17,21
400278797,Toronto Raptors,Jonas Valanciunas,39,7-11,0-0,0-0,4,9,13,2,0,4,4,5,0,14
400278797,Toronto Raptors,Kyle Lowry,30,2-4,0-2,0-0,0,2,2,11,2,0,3,1,+15,4
400278797,Toronto Raptors,DeMar DeRozan,33,10-20,0-0,1-1,0,4,4,3,3,0,0,3,+21,21
400278797,Toronto Raptors,Terrence Ross,15,3-5,0-1,0-0,0,0,0,1,0,0,1,1,-4,6
400278797,Toronto Raptors,John Lucas III,18,0-2,0-0,0-0,0,3,3,1,0,0,0,2,+2,0
400278797,Toronto Raptors,Alan Anderson,22,3-8,1-6,0-0,0,2,2,1,1,0,0,2,0,7
400278797,Toronto Raptors,Landry Fields,20,3-7,0-0,0-0,3,3,6,0,1,0,1,0,+7,6
400278797,Toronto Raptors,Linas Kleiza,,,,,,,,,,,,,,
400278797,Toronto Raptors,Mickael Pietrus,,,,,,,,,,,,,,
400278797,Toronto Raptors,Aaron Gray,,,,,,,,,,,,,,
400278797,Toronto Raptors,Sebastian Telfair,,,,,,,,,,,,,,
400278815,Toronto Raptors,Amir Johnson,26,2-7,0-0,4-4,2,10,12,1,0,0,3,4,-3,8
400278815,Toronto Raptors,Rudy Gay,27,4-10,1-3,2-3,2,2,4,3,0,1,1,5,-10,11
400278815,Toronto Raptors,Jonas Valanciunas,37,5-9,0-0,8-10,3,7,10,1,0,2,1,3,-17,18
400278815,Toronto Raptors,Kyle Lowry,32,4-10,3-5,4-4,1,2,3,7,0,1,4,5,-26,15
400278815,Toronto Raptors,DeMar DeRozan,34,6-18,0-0,3-4,1,5,6,3,1,0,1,2,-21,15
400278815,Toronto Raptors,Terrence Ross,12,0-5,0-2,0-0,0,1,1,0,0,0,0,3,+6,0
400278815,Toronto Raptors,Aaron Gray,5,0-0,0-0,0-0,0,0,0,0,0,1,0,1,-6,0
400278815,Toronto Raptors,Sebastian Telfair,16,4-6,2-4,0-0,0,2,2,3,0,0,0,0,+9,10
400278815,Toronto Raptors,Alan Anderson,25,3-9,1-5,0-0,1,1,2,1,0,0,1,2,-11,7
400278815,Toronto Raptors,Landry Fields,26,4-7,0-0,0-1,3,2,5,2,1,1,2,1,-6,8
400278815,Toronto Raptors,Linas Kleiza,,,,,,,,,,,,,,
400278815,Toronto Raptors,Mickael Pietrus,,,,,,,,,,,,,,
400278815,Toronto Raptors,John Lucas III,,,,,,,,,,,,,,
400278820,Detroit Pistons,Greg Monroe,38,10-18,0-0,4-4,2,2,4,4,0,1,0,0,+10,24
400278820,Detroit Pistons,Kyle Singler,19,1-5,1-1,2-2,1,0,1,0,0,0,0,2,-9,5
400278820,Detroit Pistons,Andre Drummond,20,2-5,0-0,0-2,0,4,4,0,0,0,0,3,-9,4
400278820,Detroit Pistons,Jose Calderon,43,8-12,1-2,2-3,0,1,1,9,1,0,1,2,+11,19
400278820,Detroit Pistons,Brandon Knight,29,2-8,1-4,0-0,1,3,4,2,1,0,2,2,-5,5
400278820,Detroit Pistons,Khris Middleton,25,5-6,1-2,0-0,1,3,4,0,0,0,1,4,+16,11
400278820,Detroit Pistons,Jonas Jerebko,28,6-8,0-1,3-4,2,4,6,3,0,0,1,1,+19,15
400278820,Detroit Pistons,Charlie Villanueva,10,2-5,0-2,3-4,0,1,1,0,1,0,0,1,0,7
400278820,Detroit Pistons,Rodney Stuckey,28,7-10,3-3,1-2,0,4,4,6,1,0,3,2,+17,18
400278820,Detroit Pistons,Corey Maggette,,,,,,,,,,,,,,
400278820,Detroit Pistons,Slava Kravtsov,,,,,,,,,,,,,,
400278820,Detroit Pistons,Will Bynum,,,,,,,,,,,,,,
400278820,Detroit Pistons,Kim English,,,,,,,,,,,,,,
400278831,Washington Wizards,Nene Hilario,32,5-12,0-0,2-2,2,3,5,1,1,1,3,5,-4,12
400278831,Washington Wizards,Martell Webster,26,1-8,0-4,2-4,1,2,3,3,0,0,1,3,-13,4
400278831,Washington Wizards,Emeka Okafor,34,8-16,0-0,1-2,1,7,8,0,1,1,3,4,-8,17
400278831,Washington Wizards,John Wall,33,5-17,0-1,10-10,1,4,5,5,0,0,2,3,-21,20
400278831,Washington Wizards,Garrett Temple,16,0-2,0-0,0-0,0,2,2,1,2,0,0,1,-11,0
400278831,Washington Wizards,Jan Vesely,4,0-0,0-0,0-0,0,0,0,0,0,0,0,2,-11,0
400278831,Washington Wizards,Trevor Booker,16,0-1,0-0,2-4,1,1,2,1,0,0,1,3,0,2
400278831,Washington Wizards,Cartier Martin,16,2-6,2-5,0-0,1,4,5,0,0,0,1,0,+6,6
400278831,Washington Wizards,Trevor Ariza,34,3-9,2-5,0-0,2,5,7,1,1,0,1,2,0,8
400278831,Washington Wizards,Kevin Seraphin,10,1-3,0-0,2-2,1,3,4,1,1,0,2,4,+3,4
400278831,Washington Wizards,A.J. Price,19,1-6,1-4,2-5,0,0,0,1,1,0,0,0,+9,5
400278831,Washington Wizards,Chris Singleton,,,,,,,,,,,,,,
400278831,Washington Wizards,Jason Collins,,,,,,,,,,,,,,
400278852,Toronto Raptors,Amir Johnson,22,1-3,0-0,1-2,1,7,8,1,0,2,2,3,-15,3
400278852,Toronto Raptors,Rudy Gay,35,12-23,1-3,1-1,1,4,5,3,2,0,2,3,+1,26
400278852,Toronto Raptors,Jonas Valanciunas,33,2-4,0-0,8-10,2,2,4,0,0,3,1,4,-1,12
400278852,Toronto Raptors,Kyle Lowry,33,5-11,1-4,0-0,1,1,2,7,2,0,3,4,-7,11
400278852,Toronto Raptors,DeMar DeRozan,36,12-23,0-1,1-1,1,3,4,1,0,0,1,3,-4,25
400278852,Toronto Raptors,Quincy Acy,7,0-0,0-0,0-0,0,1,1,1,1,0,1,0,+6,0
400278852,Toronto Raptors,Terrence Ross,16,3-5,1-2,0-0,0,1,1,0,0,0,0,2,+6,7
400278852,Toronto Raptors,Aaron Gray,15,2-3,0-0,0-2,2,2,4,1,0,1,0,5,+3,4
400278852,Toronto Raptors,Sebastian Telfair,15,1-4,1-3,0-0,0,2,2,2,0,0,2,2,+9,3
400278852,Toronto Raptors,Alan Anderson,9,1-5,0-2,0-0,0,2,2,1,1,0,1,0,+1,2
400278852,Toronto Raptors,Landry Fields,19,1-4,0-0,0-0,3,4,7,1,0,0,0,0,+11,2
400278852,Toronto Raptors,Mickael Pietrus,,,,,,,,,,,,,,
400278852,Toronto Raptors,John Lucas III,,,,,,,,,,,,,,
400278862,Toronto Raptors,Amir Johnson,25,1-7,0-0,0-0,2,4,6,1,2,2,3,3,-22,2
400278862,Toronto Raptors,Rudy Gay,23,1-10,0-2,2-2,3,5,8,2,0,1,1,3,-19,4
400278862,Toronto Raptors,Jonas Valanciunas,26,3-9,0-0,6-6,1,2,3,0,0,0,0,5,-1,12
400278862,Toronto Raptors,Kyle Lowry,23,3-9,1-2,0-1,1,3,4,4,0,0,3,3,-19,7
400278862,Toronto Raptors,DeMar DeRozan,24,6-14,0-0,0-0,1,1,2,0,0,0,2,0,-25,12
400278862,Toronto Raptors,Quincy Acy,21,4-7,1-1,4-4,0,2,2,2,2,0,1,3,+8,13
400278862,Toronto Raptors,Terrence Ross,28,4-8,0-0,3-4,0,1,1,0,2,0,0,2,0,11
400278862,Toronto Raptors,Aaron Gray,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400278862,Toronto Raptors,Sebastian Telfair,25,0-5,0-2,3-4,0,2,2,7,3,0,3,0,+2,3
400278862,Toronto Raptors,Alan Anderson,22,6-10,1-3,1-1,0,2,2,1,0,0,1,1,+10,14
400278862,Toronto Raptors,Landry Fields,23,2-4,0-0,1-1,0,5,5,1,0,1,2,1,-17,5
400278862,Toronto Raptors,Mickael Pietrus,,,,,,,,,,,,,,
400278862,Toronto Raptors,John Lucas III,,,,,,,,,,,,,,
400278878,Toronto Raptors,Amir Johnson,45,5-8,0-0,3-3,2,9,11,2,0,1,0,4,+7,13
400278878,Toronto Raptors,Rudy Gay,37,6-14,3-5,4-5,0,6,6,2,0,0,1,4,+4,19
400278878,Toronto Raptors,Jonas Valanciunas,23,2-3,0-0,4-4,0,3,3,2,1,1,2,5,-1,8
400278878,Toronto Raptors,Kyle Lowry,34,6-11,1-5,0-0,0,3,3,10,2,0,2,2,+7,13
400278878,Toronto Raptors,DeMar DeRozan,34,8-13,0-2,4-7,0,2,2,2,1,0,0,1,+6,20
400278878,Toronto Raptors,Quincy Acy,27,2-5,0-0,4-4,1,5,6,1,1,1,1,3,+1,8
400278878,Toronto Raptors,Terrence Ross,18,5-9,2-3,1-1,0,2,2,0,0,0,0,1,-3,13
400278878,Toronto Raptors,John Lucas III,14,2-6,0-1,0-0,0,0,0,2,1,0,1,0,-4,4
400278878,Toronto Raptors,Landry Fields,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-1,0
400278878,Toronto Raptors,Alan Anderson,6,1-3,1-2,0-0,0,0,0,1,0,0,1,1,-1,3
400278878,Toronto Raptors,Linas Kleiza,,,,,,,,,,,,,,
400278878,Toronto Raptors,Aaron Gray,,,,,,,,,,,,,,
400278878,Toronto Raptors,Sebastian Telfair,,,,,,,,,,,,,,
400278896,Chicago Bulls,Carlos Boozer,32,9-19,0-0,1-1,1,11,12,0,0,0,2,6,0,19
400278896,Chicago Bulls,Luol Deng,34,3-9,1-4,3-4,0,1,1,8,1,0,0,0,-7,10
400278896,Chicago Bulls,Nazr Mohammed,43,6-12,0-0,4-6,5,8,13,1,1,1,1,3,-5,16
400278896,Chicago Bulls,Kirk Hinrich,19,1-3,1-1,0-0,0,0,0,1,2,0,4,2,-8,3
400278896,Chicago Bulls,Jimmy Butler,37,2-6,1-2,2-2,0,3,3,4,1,0,1,0,-5,7
400278896,Chicago Bulls,Malcolm Thomas,3,0-1,0-0,0-0,1,0,1,0,0,0,1,1,-2,0
400278896,Chicago Bulls,Nate Robinson,33,7-15,3-5,0-0,2,2,4,6,0,0,4,4,-7,17
400278896,Chicago Bulls,Marco Belinelli,26,3-7,2-5,1-1,0,4,4,2,1,0,1,4,+2,9
400278896,Chicago Bulls,Richard Hamilton,15,3-5,1-1,0-0,1,0,1,0,0,0,2,4,-13,7
400278896,Chicago Bulls,Vladimir Radmanovic,,,,,,,,,,,,,,
400278896,Chicago Bulls,Marquis Teague,,,,,,,,,,,,,,
400278896,Chicago Bulls,Daequan Cook,,,,,,,,,,,,,,
400278933,Toronto Raptors,Amir Johnson,36,4-5,1-2,2-2,2,6,8,2,0,6,1,3,+22,11
400278933,Toronto Raptors,Rudy Gay,27,9-14,3-7,1-1,0,4,4,5,1,0,4,1,+15,22
400278933,Toronto Raptors,Jonas Valanciunas,33,4-5,0-0,5-6,1,7,8,0,0,3,4,4,+7,13
400278933,Toronto Raptors,Kyle Lowry,27,2-6,2-5,2-2,0,5,5,11,3,0,4,3,+17,8
400278933,Toronto Raptors,DeMar DeRozan,28,11-17,3-5,5-6,0,1,1,0,0,0,1,3,+13,30
400278933,Toronto Raptors,Quincy Acy,22,2-5,0-1,1-2,2,5,7,1,0,1,1,2,+7,5
400278933,Toronto Raptors,Terrence Ross,18,3-7,0-1,2-2,0,2,2,0,3,0,0,2,+5,8
400278933,Toronto Raptors,John Lucas III,21,4-8,1-2,2-2,0,3,3,4,0,0,1,2,0,11
400278933,Toronto Raptors,Alan Anderson,19,1-9,0-4,2-2,2,4,6,1,0,0,1,0,+2,4
400278933,Toronto Raptors,Landry Fields,9,0-2,0-0,1-2,3,0,3,0,0,0,1,0,-3,1
400278933,Toronto Raptors,Mickael Pietrus,,,,,,,,,,,,,,
400278933,Toronto Raptors,Aaron Gray,,,,,,,,,,,,,,
400278933,Toronto Raptors,Sebastian Telfair,,,,,,,,,,,,,,
400277730,Golden State Warriors,David Lee,39,2-16,0-0,2-2,3,6,9,3,0,1,1,4,+3,6
400277730,Golden State Warriors,Harrison Barnes,14,2-5,0-0,2-2,2,1,3,1,0,0,0,1,-2,6
400277730,Golden State Warriors,Andrew Bogut,18,4-6,0-0,0-1,1,5,6,1,0,1,0,1,-7,8
400277730,Golden State Warriors,Stephen Curry,30,2-14,0-6,1-3,3,4,7,3,2,0,4,3,-2,5
400277730,Golden State Warriors,Klay Thompson,34,6-16,4-7,0-0,2,6,8,1,0,0,4,2,-10,16
400277730,Golden State Warriors,Carl Landry,23,7-9,0-0,3-4,5,1,6,1,1,0,2,0,+13,17
400277730,Golden State Warriors,Draymond Green,1,0-0,0-0,0-0,0,1,1,0,0,0,0,1,-3,0
400277730,Golden State Warriors,Richard Jefferson,13,0-2,0-1,2-2,0,0,0,0,2,1,0,0,+7,2
400277730,Golden State Warriors,Festus Ezeli,14,1-2,0-0,1-2,1,4,5,0,3,0,0,1,0,3
400277730,Golden State Warriors,Jarrett Jack,30,3-7,1-1,3-4,0,3,3,7,1,0,4,2,+8,10
400277730,Golden State Warriors,Brandon Rush,24,6-9,0-2,2-3,0,1,1,2,0,0,3,5,+3,14
400277730,Golden State Warriors,Andris Biedrins,,,,,,,,,,,,,,
400277730,Golden State Warriors,Charles Jenkins,,,,,,,,,,,,,,
400277746,Memphis Grizzlies,Zach Randolph,36,5-10,0-1,5-5,4,10,14,0,1,1,5,4,+9,15
400277746,Memphis Grizzlies,Rudy Gay,35,7-18,0-2,4-8,2,6,8,0,0,1,2,2,+9,18
400277746,Memphis Grizzlies,Marc Gasol,37,7-13,0-0,7-8,0,6,6,5,0,1,1,4,+17,21
400277746,Memphis Grizzlies,Mike Conley,34,5-9,3-5,8-8,0,3,3,7,5,0,3,3,+14,21
400277746,Memphis Grizzlies,Tony Allen,30,3-9,0-0,0-1,1,2,3,1,1,0,0,2,+9,6
400277746,Memphis Grizzlies,Marreese Speights,18,2-7,0-0,0-0,2,3,5,0,0,1,1,4,-5,4
400277746,Memphis Grizzlies,Jerryd Bayless,14,2-3,1-1,0-0,0,0,0,4,0,0,1,2,-4,5
400277746,Memphis Grizzlies,Wayne Ellington,18,3-6,2-4,2-2,0,0,0,3,1,0,0,0,+2,10
400277746,Memphis Grizzlies,Quincy Pondexter,18,1-2,0-0,2-2,0,1,1,2,1,0,0,1,-1,4
400277746,Memphis Grizzlies,Darrell Arthur,,,,,,,,,,,,,,
400277746,Memphis Grizzlies,Hamed Haddadi,,,,,,,,,,,,,,
400277746,Memphis Grizzlies,Josh Selby,,,,,,,,,,,,,,
400277746,Memphis Grizzlies,Tony Wroten,,,,,,,,,,,,,,
400277756,Golden State Warriors,David Lee,29,4-8,0-0,0-0,1,11,12,4,0,0,1,4,+3,8
400277756,Golden State Warriors,Harrison Barnes,20,4-6,0-0,2-2,0,1,1,1,0,0,0,5,+3,10
400277756,Golden State Warriors,Festus Ezeli,28,2-4,0-0,4-10,3,2,5,0,0,1,1,4,+5,8
400277756,Golden State Warriors,Stephen Curry,43,6-16,2-7,9-10,0,4,4,4,3,0,5,4,+6,23
